circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Single,No_MP,880,711828
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Single,No_Kink,910,739652
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Double,No_MSF,522,240192
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Double,No_Top,522,235296
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Double,No_MP,553,575639
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Double,No_Kink,583,620185
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Double,Yes_Kink,589,627303
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Proj.,No_MSF,420,196128
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Proj.,No_Top,420,191232
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Proj.,No_MP,452,719696
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Proj.,No_Kink,497,761039
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_4,inner,1,random,0.0,2,Proj.,Yes_Kink,515,783047
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Single,No_MSF,211,319616
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Single,No_Top,307,439456
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Single,No_MP,253,838088
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Single,No_Kink,337,1088293
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Single,Yes_Kink,338,1095171
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Double,No_MSF,177,275008
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_6,outer,2,random,0.0,6,Double,No_Top,295,423712
