circuit,factory,layer_count,allocator,msf_coeff,routing_algo,routing_option,total_code_beat,circuit_volume
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Proj,No_MSF,246,4428
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.1,Single,No_Kink,900,248415
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.1,Single,Yes_Kink,913,252532
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Double,No_Kink,894,243830
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Proj,No_Top,855,54588
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Single,No_MSF,318,18630
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Single,No_Top,887,125690
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Double,Yes_Kink,901,264367
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.1,Proj,No_Kink,887,538664
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,0.1,Proj,Yes_Kink,893,528099
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Double,No_MSF,315,18346
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Single,No_Kink,901,243659
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Double,No_Top,885,125440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Proj,No_MSF,246,4428
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Single,Yes_Kink,915,246464
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Proj,No_Top,855,54588
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Single,No_MSF,318,18630
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Double,No_Kink,906,270238
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Single,No_Top,887,125690
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Double,Yes_Kink,909,273649
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Single,No_Kink,920,257961
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Double,No_MSF,315,18346
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Proj,Yes_Kink,893,528767
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,SA,1.0,Proj,No_Kink,890,538864
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Double,No_Top,885,125440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Proj,No_MSF,246,4428
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Single,Yes_Kink,927,258275
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Proj,No_Top,855,54588
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Single,No_MSF,318,18630
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Proj,No_Kink,985,592572
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Double,Yes_Kink,924,309185
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Double,No_Kink,916,301570
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Single,No_Top,887,125690
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Single,No_Kink,944,290757
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,naive,0.0,Proj,Yes_Kink,988,581873
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Double,No_Kink,895,272239
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Single,Yes_Kink,955,296979
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Double,Yes_Kink,913,281400
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Proj,No_Kink,989,599359
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_det,outer,2,random,0.0,Proj,Yes_Kink,992,588139
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Single,No_Kink,925,249730
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Proj,No_Kink,1071,429487
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Double,No_Kink,949,298644
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.001,Proj,Yes_Kink,1108,421073
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Double,Yes_Kink,984,312341
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Single,No_Kink,991,268454
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Double,No_Kink,895,271979
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Double,Yes_Kink,916,280943
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Proj,No_Kink,1167,469868
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.01,Proj,Yes_Kink,1247,472882
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Single,No_Kink,924,248555
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Proj,No_Kink,1059,415700
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Double,No_Kink,894,233146
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Double,Yes_Kink,903,250280
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,0.1,Proj,Yes_Kink,1068,393941
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Single,No_Kink,915,223507
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Double,No_Kink,925,295126
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Proj,No_Kink,1098,419620
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,SA,1.0,Proj,Yes_Kink,1138,396388
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Double,Yes_Kink,952,297875
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Single,No_Kink,1015,275186
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Proj,No_Kink,944,374193
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,naive,0.0,Proj,Yes_Kink,964,368537
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Double,No_Kink,918,266337
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Double,Yes_Kink,943,270449
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Single,No_Kink,971,250031
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Double,Yes_Kink,896,244898
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Double,No_Kink,897,231322
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Proj,No_Kink,1354,511457
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,1,random,0.0,Proj,Yes_Kink,1401,499612
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Single,No_Kink,908,232589
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Single,Yes_Kink,911,236774
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Double,No_Kink,899,222161
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Proj,No_Kink,922,514033
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Double,Yes_Kink,896,242730
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Single,No_Kink,906,223709
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.001,Proj,Yes_Kink,926,487734
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Single,Yes_Kink,909,229868
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Double,No_Kink,898,212588
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Double,Yes_Kink,894,232382
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Proj,Yes_Kink,924,487886
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.01,Proj,No_Kink,921,516237
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Single,No_Kink,906,218126
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Double,No_Kink,898,192374
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Single,Yes_Kink,909,223559
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Double,Yes_Kink,895,211964
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Proj,No_Kink,966,512928
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,0.1,Proj,Yes_Kink,978,489014
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Single,No_Kink,905,198865
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Single,Yes_Kink,908,207285
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Double,No_Kink,894,261750
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Double,Yes_Kink,906,269471
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Proj,Yes_Kink,922,476990
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,SA,1.0,Proj,No_Kink,919,500998
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Single,No_Kink,935,250037
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Single,Yes_Kink,938,253383
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Double,No_Kink,895,249466
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Double,Yes_Kink,900,258399
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Proj,No_Kink,972,563128
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Single,No_Kink,923,239810
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,naive,0.0,Proj,Yes_Kink,986,553162
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Single,Yes_Kink,923,241096
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Double,No_Kink,895,267976
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Double,Yes_Kink,913,276203
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Proj,No_Kink,1042,533339
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Single,No_Kink,926,245999
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,inner,2,random,0.0,Proj,Yes_Kink,1064,519089
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Double,No_Kink,896,264303
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Proj,No_Kink,930,373327
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.001,Proj,Yes_Kink,938,360526
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Single,No_Kink,923,244023
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Double,Yes_Kink,911,274412
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Proj,No_Kink,931,373860
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Double,No_Kink,897,269471
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.01,Proj,Yes_Kink,935,361202
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Double,Yes_Kink,914,275353
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Single,No_Kink,928,245294
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Proj,No_Kink,927,373547
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,0.1,Proj,Yes_Kink,936,359042
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Double,No_Kink,896,264004
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Double,Yes_Kink,914,273233
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Single,No_Kink,928,243184
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Proj,No_Kink,932,372376
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Double,No_Kink,925,295126
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,SA,1.0,Proj,Yes_Kink,936,359872
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Single,No_Top,904,119152
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Double,Yes_Kink,952,297875
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Single,No_MSF,586,37250
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,random,0.0,Double,No_MSF,566,35432
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,random,0.0,Double,No_Top,898,118545
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,random,0.0,Proj,No_MSF,246,4440
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Single,No_Kink,1015,275186
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,random,0.0,Proj,No_Top,855,54600
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Proj,Yes_Kink,964,368537
result_trotter_10_Heisenberg2D_cylinder_0.5_0.5_rand,outer,1,naive,0.0,Proj,No_Kink,944,374193
