circuit,factory,layer_count,allocator,msf_coeff,msf_prep_time,routing_algo,routing_option,total_code_beat,circuit_volume
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Double,No_MSF,1921,365692
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Double,No_Top,1921,361148
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Double,No_Kink,1921,447361
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Double,Yes_Kink,1992,455684
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Proj,No_MSF,1668,318128
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Proj,No_Top,1668,313584
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Proj,No_Kink,1677,1250804
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_2,outer,2,SA,0.001,0,Proj,Yes_Kink,1680,1231519
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Single,No_MSF,8099,1001446
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Single,No_Top,8101,997234
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Single,No_Kink,8101,1089998
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Double,No_MSF,7536,932760
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Double,No_Top,7537,928426
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Double,No_Kink,7537,1034837
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Double,Yes_Kink,7537,1032646
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Proj,No_MSF,6660,825888
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Proj,No_Top,6660,821432
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Proj,No_Kink,6665,2785068
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_0,outer,1,SA,0.01,2,Proj,Yes_Kink,6666,2748426
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Single,No_MSF,327,256704
result_SELECT_10_Heisenberg2D_cylinder_0.5_0.5_5,outer,1,SA,0.001,2,Single,No_Top,327,251360
